No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,time 1,time 2 ,delay 1,delay 2,jiter
19064,485.188795,192.168.43.125,74.125.68.94,TLSv1.3,93,Application Data,,,,,,,,,,485.207947,485.188795,0.019152,485.169643,485.150491
19067,485.207947,74.125.68.94,192.168.43.125,TCP,54,443  >  49244 [ACK] Seq=4391 Ack=1270 Win=68864 Len=0,,,,,,,,,,485.266903,485.207947,0.058956,485.148991,485.090035
19068,485.266903,74.125.68.94,192.168.43.125,TCP,54,443  >  49244 [ACK] Seq=4391 Ack=1309 Win=68864 Len=0,,,,,,,,,,485.67144,485.266903,0.404537,484.862366,484.457829
19102,485.67144,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49239  >  443 [ACK] Seq=2921 Ack=33568 Win=65792 Len=1,,,,,,,,,,486.149967,485.67144,0.478527,485.192913,484.714386
19136,486.149967,192.168.43.125,216.239.32.116,TCP,66,49245  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,486.228729,486.149967,0.078762,486.071205,485.992443
19139,486.228729,216.239.32.116,192.168.43.125,TCP,66,"443  >  49245 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 WS=256",,,,,,,,,,486.228867,486.228729,0.000138,486.228591,486.228453
19140,486.228867,192.168.43.125,216.239.32.116,TCP,54,49245  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0,,,,,,,,,,486.229967,486.228867,0.0011,486.227767,486.226667
19141,486.229967,192.168.43.125,216.239.32.116,TLSv1.3,571,Client Hello,,,,,,,,,,486.300626,486.229967,0.070659,486.159308,486.088649
19146,486.300626,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=1 Ack=518 Win=66816 Len=0,,,,,,,,,,486.303889,486.300626,0.003263,486.297363,486.2941
19147,486.303889,216.239.32.116,192.168.43.125,TLSv1.3,1434,"Server Hello, Change Cipher Spec",,,,,,,,,,486.304284,486.303889,0.000395,486.303494,486.303099
19148,486.304284,216.239.32.116,192.168.43.125,TCP,1434,443  >  49245 [ACK] Seq=1381 Ack=518 Win=66816 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,486.304378,486.304284,9.4E-05,486.30419,486.304096
19149,486.304378,192.168.43.125,216.239.32.116,TCP,54,49245  >  443 [ACK] Seq=518 Ack=2761 Win=66048 Len=0,,,,,,,,,,486.304492,486.304378,0.000114,486.304264,486.30415
19150,486.304492,216.239.32.116,192.168.43.125,TLSv1.3,354,Application Data,,,,,,,,,,486.324936,486.304492,0.020444,486.284048,486.263604
19151,486.324936,192.168.43.125,216.239.32.116,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,486.325536,486.324936,0.0006,486.324336,486.323736
19152,486.325536,192.168.43.125,216.239.32.116,TLSv1.3,146,Application Data,,,,,,,,,,486.325865,486.325536,0.000329,486.325207,486.324878
19153,486.325865,192.168.43.125,216.239.32.116,TLSv1.3,350,Application Data,,,,,,,,,,486.388586,486.325865,0.062721,486.263144,486.200423
19160,486.388586,216.239.32.116,192.168.43.125,TLSv1.3,634,"Application Data, Application Data",,,,,,,,,,486.388716,486.388586,0.00013,486.388456,486.388326
19161,486.388716,216.239.32.116,192.168.43.125,TLSv1.3,85,Application Data,,,,,,,,,,486.388755,486.388716,3.9E-05,486.388677,486.388638
19162,486.388755,192.168.43.125,216.239.32.116,TCP,54,49245  >  443 [ACK] Seq=970 Ack=3672 Win=65280 Len=0,,,,,,,,,,486.389598,486.388755,0.000843,486.387912,486.387069
19165,486.389598,192.168.43.125,216.239.32.116,TLSv1.3,85,Application Data,,,,,,,,,,486.454836,486.389598,0.065238,486.32436,486.259122
19170,486.454836,216.239.32.116,192.168.43.125,TCP,54,[TCP Previous segment not captured] 443  >  49245 [ACK] Seq=4116 Ack=1001 Win=67840 Len=0,,,,,,,,,,486.813614,486.454836,0.358778,486.096058,485.73728
19203,486.813614,192.168.43.125,74.125.200.94,TCP,55,[TCP Keep-Alive] 49235  >  443 [ACK] Seq=1074 Ack=3726 Win=65024 Len=1,,,,,,,,,,486.860239,486.813614,0.046625,486.766989,486.720364
19209,486.860239,216.239.32.116,192.168.43.125,TCP,498,"[TCP Retransmission] 443  >  49245 [PSH, ACK] Seq=3672 Ack=1001 Win=67840 Len=444",,,,,,,,,,486.862816,486.860239,0.002577,486.857662,486.855085
19211,486.862816,192.168.43.125,216.239.32.116,TLSv1.3,93,Application Data,,,,,,,,,,486.862905,486.862816,8.9E-05,486.862727,486.862638
19212,486.862905,192.168.43.125,216.239.32.116,TLSv1.3,89,Application Data,,,,,,,,,,486.952624,486.862905,0.089719,486.773186,486.683467
19222,486.952624,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=4116 Ack=1040 Win=67840 Len=0,,,,,,,,,,486.952723,486.952624,9.9E-05,486.952525,486.952426
19223,486.952723,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=4116 Ack=1075 Win=67840 Len=0,,,,,,,,,,487.163806,486.952723,0.211083,486.74164,486.530557
19245,487.163806,192.168.43.125,216.239.32.116,TLSv1.3,144,Application Data,,,,,,,,,,487.163953,487.163806,0.000147,487.163659,487.163512
19246,487.163953,192.168.43.125,216.239.32.116,TLSv1.3,484,Application Data,,,,,,,,,,487.226359,487.163953,0.062406,487.101547,487.039141
19250,487.226359,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=4116 Ack=1165 Win=67840 Len=0,,,,,,,,,,487.236413,487.226359,0.010054,487.216305,487.206251
19252,487.236413,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=4116 Ack=1595 Win=68864 Len=0,,,,,,,,,,487.237905,487.236413,0.001492,487.234921,487.233429
19254,487.237905,216.239.32.116,192.168.43.125,TLSv1.3,852,Application Data,,,,,,,,,,487.238452,487.237905,0.000547,487.237358,487.236811
19255,487.238452,216.239.32.116,192.168.43.125,TLSv1.3,93,"[TCP Previous segment not captured] , Application Data",,,,,,,,,,487.2385,487.238452,4.8E-05,487.238404,487.238356
19256,487.2385,192.168.43.125,216.239.32.116,TCP,66,49245  >  443 [ACK] Seq=1595 Ack=4914 Win=66048 Len=0 SLE=4945 SRE=4984,,,,,,,,,,487.239634,487.2385,0.001134,487.237366,487.236232
19257,487.239634,192.168.43.125,216.239.32.116,TLSv1.3,89,Application Data,,,,,,,,,,487.321059,487.239634,0.081425,487.158209,487.076784
19266,487.321059,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=4984 Ack=1630 Win=68864 Len=0,,,,,,,,,,487.336381,487.321059,0.015322,487.305737,487.290415
19267,487.336381,216.239.32.116,192.168.43.125,TCP,85,"[TCP Retransmission] 443  >  49245 [PSH, ACK] Seq=4914 Ack=1630 Win=68864 Len=31",,,,,,,,,,487.336509,487.336381,0.000128,487.336253,487.336125
19268,487.336509,192.168.43.125,216.239.32.116,TCP,54,49245  >  443 [ACK] Seq=1630 Ack=4984 Win=66048 Len=0,,,,,,,,,,487.336948,487.336509,0.000439,487.33607,487.335631
19269,487.336948,192.168.43.125,216.239.32.116,TLSv1.3,93,Application Data,,,,,,,,,,487.413257,487.336948,0.076309,487.260639,487.18433
19279,487.413257,216.239.32.116,192.168.43.125,TCP,54,443  >  49245 [ACK] Seq=4984 Ack=1669 Win=68864 Len=0,,,,,,,,,,494.588947,487.413257,7.17569,480.237567,473.061877
19888,494.588947,103.208.137.6,192.168.43.125,TCP,54,"[TCP Previous segment not captured] 443  >  49240 [FIN, ACK] Seq=4450 Ack=611 Win=64128 Len=0",,,,,,,,,,494.58903,494.588947,8.3E-05,494.588864,494.588781
19889,494.58903,192.168.43.125,103.208.137.6,TCP,54,[TCP Dup ACK 15684#1] 49240  >  443 [ACK] Seq=611 Ack=4419 Win=65792 Len=0,,,,,,,,,,494.596055,494.58903,0.007025,494.582005,494.57498
19890,494.596055,103.208.137.6,192.168.43.125,TCP,85,"[TCP Out-Of-Order] 443  >  49240 [PSH, ACK] Seq=4419 Ack=611 Win=64128 Len=31",,,,,,,,,,494.596183,494.596055,0.000128,494.595927,494.595799
19891,494.596183,192.168.43.125,103.208.137.6,TCP,54,49240  >  443 [ACK] Seq=611 Ack=4451 Win=65792 Len=0,,,,,,,,,,506.501261,494.596183,11.905078,482.691105,470.786027
20863,506.501261,192.168.43.125,172.217.194.155,TCP,55,[TCP Keep-Alive] 49238  >  443 [ACK] Seq=2274 Ack=4262 Win=66048 Len=1,,,,,,,,,,506.588786,506.501261,0.087525,506.413736,506.326211
20873,506.588786,172.217.194.155,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49238 [ACK] Seq=4262 Ack=2275 Win=72192 Len=0 SLE=2274 SRE=2275,,,,,,,,,,514.205469,506.588786,7.616683,498.972103,491.35542
21326,514.205469,192.168.43.125,74.125.68.188,TCP,55,[TCP Keep-Alive] 49171  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,,,,,,,,,,514.288669,514.205469,0.0832,514.122269,514.039069
21334,514.288669,74.125.68.188,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 5228  >  49171 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2,,,,,,,,,,524.255973,514.288669,9.967304,504.321365,494.354061
21983,524.255973,192.168.43.125,23.111.9.35,TCP,55,[TCP Keep-Alive] 49236  >  443 [ACK] Seq=1125 Ack=109070 Win=66048 Len=1,,,,,,,,,,524.61401,524.255973,0.358037,523.897936,523.539899
22013,524.61401,23.111.9.35,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49236 [ACK] Seq=109070 Ack=1126 Win=31744 Len=0 SLE=1125 SRE=1126,,,,,,,,,,526.451051,524.61401,1.837041,522.776969,520.939928
22133,526.451051,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49241  >  443 [ACK] Seq=1262 Ack=3868 Win=65280 Len=1,,,,,,,,,,527.561091,526.451051,1.11004,525.341011,524.230971
22200,527.561091,192.168.43.125,74.125.24.95,TCP,55,[TCP Keep-Alive] 49242  >  443 [ACK] Seq=581 Ack=3498 Win=65280 Len=1,,,,,,,,,,528.126105,527.561091,0.565014,526.996077,526.431063
22240,528.126105,192.168.43.125,74.125.24.95,TCP,55,[TCP Keep-Alive] 49243  >  443 [ACK] Seq=581 Ack=3498 Win=65536 Len=1,,,,,,,,,,530.271202,528.126105,2.145097,525.981008,523.835911
22387,530.271202,192.168.43.125,74.125.68.94,TCP,55,[TCP Keep-Alive] 49244  >  443 [ACK] Seq=1308 Ack=4391 Win=65024 Len=1,,,,,,,,,,530.34734,530.271202,0.076138,530.195064,530.118926
22394,530.34734,74.125.68.94,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49244 [ACK] Seq=4391 Ack=1309 Win=68864 Len=0 SLE=1308 SRE=1309,,,,,,,,,,530.671207,530.34734,0.323867,530.023473,529.699606
22418,530.671207,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49239  >  443 [ACK] Seq=2921 Ack=33568 Win=65792 Len=1,,,,,,,,,,531.806259,530.671207,1.135052,529.536155,528.401103
22494,531.806259,192.168.43.125,74.125.200.94,TCP,55,[TCP Keep-Alive] 49235  >  443 [ACK] Seq=1074 Ack=3726 Win=65024 Len=1,,,,,,,,,,531.905633,531.806259,0.099374,531.706885,531.607511
22500,531.905633,74.125.200.94,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49235 [ACK] Seq=3726 Ack=1075 Win=67840 Len=0 SLE=1074 SRE=1075,,,,,,,,,,532.407213,531.905633,0.50158,531.404053,530.902473
22529,532.407213,192.168.43.125,216.239.32.116,TCP,55,[TCP Keep-Alive] 49245  >  443 [ACK] Seq=1668 Ack=4984 Win=66048 Len=1,,,,,,,,,,539.596467,532.407213,7.189254,525.217959,518.028705
23056,539.596467,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49240  >  443 [ACK] Seq=610 Ack=4451 Win=65792 Len=1,,,,,,,,,,539.688141,539.596467,0.091674,539.504793,539.413119
23066,539.688141,103.208.137.6,192.168.43.125,TCP,54,[TCP Keep-Alive ACK] 443  >  49240 [ACK] Seq=4451 Ack=611 Win=64128 Len=0,,,,,,,,,,543.977882,539.688141,4.289741,535.3984,531.108659
23393,543.977882,192.168.43.125,103.208.137.6,TCP,54,"49240  >  443 [FIN, ACK] Seq=611 Ack=4451 Win=65792 Len=0",,,,,,,,,,543.978076,543.977882,0.000194,543.977688,543.977494
23394,543.978076,192.168.43.125,74.125.24.95,TCP,54,"49242  >  443 [FIN, ACK] Seq=582 Ack=3498 Win=65280 Len=0",,,,,,,,,,543.978178,543.978076,0.000102,543.977974,543.977872
23395,543.978178,192.168.43.125,74.125.24.95,TCP,54,"49243  >  443 [FIN, ACK] Seq=582 Ack=3498 Win=65536 Len=0",,,,,,,,,,544.039914,543.978178,0.061736,543.916442,543.854706
23404,544.039914,192.168.43.125,74.125.24.139,TCP,66,49246  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,544.067271,544.039914,0.027357,544.012557,543.9852
23406,544.067271,103.208.137.6,192.168.43.125,TCP,54,443  >  49240 [ACK] Seq=4451 Ack=612 Win=64128 Len=0,,,,,,,,,,544.107357,544.067271,0.040086,544.027185,543.987099
23411,544.107357,74.125.24.139,192.168.43.125,TCP,66,"443  >  49246 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM=1 WS=256",,,,,,,,,,544.107494,544.107357,0.000137,544.10722,544.107083
23412,544.107494,192.168.43.125,74.125.24.139,TCP,54,49246  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0,,,,,,,,,,544.108618,544.107494,0.001124,544.10637,544.105246
23413,544.108618,192.168.43.125,74.125.24.139,TLSv1.2,571,Client Hello,,,,,,,,,,544.204345,544.108618,0.095727,544.012891,543.917164
23416,544.204345,74.125.24.139,192.168.43.125,TLSv1.2,1119,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,544.204433,544.204345,8.8E-05,544.204257,544.204169
23417,544.204433,192.168.43.125,74.125.24.139,TCP,66,[TCP Dup ACK 23412#1] 49246  >  443 [ACK] Seq=518 Ack=1 Win=66048 Len=0 SLE=2761 SRE=3826,,,,,,,,,,544.286017,544.204433,0.081584,544.122849,544.041265
23424,544.286017,74.125.24.139,192.168.43.125,TCP,1434,[TCP Retransmission] 443  >  49246 [ACK] Seq=1 Ack=518 Win=66816 Len=1380,,,,,,,,,,544.286129,544.286017,0.000112,544.285905,544.285793
23425,544.286129,192.168.43.125,74.125.24.139,TCP,66,49246  >  443 [ACK] Seq=518 Ack=1381 Win=66048 Len=0 SLE=2761 SRE=3826,,,,,,,,,,544.286412,544.286129,0.000283,544.285846,544.285563
23426,544.286412,74.125.24.139,192.168.43.125,TCP,1434,[TCP Retransmission] 443  >  49246 [ACK] Seq=1381 Ack=518 Win=66816 Len=1380,,,,,,,,,,544.286472,544.286412,6E-05,544.286352,544.286292
23427,544.286472,192.168.43.125,74.125.24.139,TCP,54,49246  >  443 [ACK] Seq=518 Ack=3826 Win=66048 Len=0,,,,,,,,,,544.308671,544.286472,0.022199,544.264273,544.242074
23429,544.308671,192.168.43.125,74.125.24.139,TLSv1.2,118,"Change Cipher Spec, Application Data",,,,,,,,,,544.309727,544.308671,0.001056,544.307615,544.306559
23431,544.309727,192.168.43.125,74.125.24.139,TLSv1.2,146,Application Data,,,,,,,,,,544.310189,544.309727,0.000462,544.309265,544.308803
23432,544.310189,192.168.43.125,74.125.24.139,TLSv1.2,351,Application Data,,,,,,,,,,544.385121,544.310189,0.074932,544.235257,544.160325
23439,544.385121,74.125.24.139,192.168.43.125,TLSv1.2,634,"Application Data, Application Data",,,,,,,,,,544.386345,544.385121,0.001224,544.383897,544.382673
23440,544.386345,192.168.43.125,74.125.24.139,TLSv1.2,85,Application Data,,,,,,,,,,544.395165,544.386345,0.00882,544.377525,544.368705
23441,544.395165,74.125.24.139,192.168.43.125,TCP,54,443  >  49246 [ACK] Seq=4406 Ack=971 Win=67840 Len=0,,,,,,,,,,544.427624,544.395165,0.032459,544.362706,544.330247
23445,544.427624,74.125.24.95,192.168.43.125,TCP,54,"443  >  49242 [FIN, ACK] Seq=3498 Ack=583 Win=66816 Len=0",,,,,,,,,,544.427726,544.427624,0.000102,544.427522,544.42742
23446,544.427726,192.168.43.125,74.125.24.95,TCP,54,49242  >  443 [ACK] Seq=583 Ack=3499 Win=65280 Len=0,,,,,,,,,,544.473911,544.427726,0.046185,544.381541,544.335356
23449,544.473911,74.125.24.139,192.168.43.125,TCP,54,[TCP Previous segment not captured] 443  >  49246 [ACK] Seq=6384 Ack=1002 Win=67840 Len=0,,,,,,,,,,544.959773,544.473911,0.485862,543.988049,543.502187
23482,544.959773,74.125.24.139,192.168.43.125,TCP,351,"[TCP Retransmission] 443  >  49246 [PSH, ACK] Seq=4406 Ack=1002 Win=67840 Len=297",,,,,,,,,,544.961218,544.959773,0.001445,544.958328,544.956883
23489,544.961218,192.168.43.125,74.125.24.139,TLSv1.2,89,Application Data,,,,,,,,,,545.037742,544.961218,0.076524,544.884694,544.80817
23497,545.037742,74.125.24.139,192.168.43.125,TCP,1434,"[TCP Retransmission] 443  >  49246 [PSH, ACK] Seq=4703 Ack=1002 Win=67840 Len=1380",,,,,,,,,,545.037848,545.037742,0.000106,545.037636,545.03753
23498,545.037848,74.125.24.139,192.168.43.125,TCP,355,"[TCP Retransmission] 443  >  49246 [PSH, ACK] Seq=6083 Ack=1002 Win=67840 Len=301",,,,,,,,,,545.037893,545.037848,4.5E-05,545.037803,545.037758
23499,545.037893,192.168.43.125,74.125.24.139,TCP,54,49246  >  443 [ACK] Seq=1037 Ack=6384 Win=66048 Len=0,,,,,,,,,,545.037982,545.037893,8.9E-05,545.037804,545.037715
23500,545.037982,74.125.24.139,192.168.43.125,TCP,54,443  >  49246 [ACK] Seq=6384 Ack=1037 Win=67840 Len=0,,,,,,,,,,545.038658,545.037982,0.000676,545.037306,545.03663
23501,545.038658,192.168.43.125,74.125.24.139,TLSv1.2,93,Application Data,,,,,,,,,,545.079726,545.038658,0.041068,544.99759,544.956522
23503,545.079726,192.168.43.125,74.125.24.95,TCP,54,"[TCP Retransmission] 49243  >  443 [FIN, ACK] Seq=582 Ack=3498 Win=65536 Len=0",,,,,,,,,,545.148703,545.079726,0.068977,545.010749,544.941772
23510,545.148703,74.125.24.95,192.168.43.125,TCP,66,[TCP Previous segment not captured] 443  >  49243 [ACK] Seq=3499 Ack=583 Win=66816 Len=0 SLE=582 SRE=583,,,,,,,,,,545.202067,545.148703,0.053364,545.095339,545.041975
23513,545.202067,74.125.24.95,192.168.43.125,TCP,54,"[TCP Out-Of-Order] 443  >  49243 [FIN, ACK] Seq=3498 Ack=583 Win=66816 Len=0",,,,,,,,,,545.202165,545.202067,9.8E-05,545.201969,545.201871
23514,545.202165,192.168.43.125,74.125.24.95,TCP,54,49243  >  443 [ACK] Seq=583 Ack=3499 Win=65536 Len=0,,,,,,,,,,545.339729,545.202165,0.137564,545.064601,544.927037
23523,545.339729,192.168.43.125,74.125.24.139,TCP,93,"[TCP Retransmission] 49246  >  443 [PSH, ACK] Seq=1037 Ack=6384 Win=66048 Len=39",,,,,,,,,,545.405021,545.339729,0.065292,545.274437,545.209145
23528,545.405021,74.125.24.139,192.168.43.125,TCP,66,443  >  49246 [ACK] Seq=6384 Ack=1076 Win=67840 Len=0 SLE=1037 SRE=1076,,,,,,,,,,546.284777,545.405021,0.879756,544.525265,543.645509
23591,546.284777,74.125.200.94,192.168.43.125,TLSv1.3,110,Application Data,,,,,,,,,,546.285229,546.284777,0.000452,546.284325,546.283873
23592,546.285229,192.168.43.125,74.125.200.94,TCP,54,"49235  >  443 [FIN, ACK] Seq=1075 Ack=3782 Win=65024 Len=0",,,,,,,,,,546.287407,546.285229,0.002178,546.283051,546.280873
23593,546.287407,74.125.200.94,192.168.43.125,TCP,54,"443  >  49235 [FIN, ACK] Seq=3782 Ack=1075 Win=67840 Len=0",,,,,,,,,,546.287471,546.287407,6.4E-05,546.287343,546.287279
23594,546.287471,192.168.43.125,74.125.200.94,TCP,54,49235  >  443 [ACK] Seq=1076 Ack=3783 Win=65024 Len=0,,,,,,,,,,546.346781,546.287471,0.05931,546.228161,546.168851
23599,546.346781,74.125.200.94,192.168.43.125,TCP,54,443  >  49235 [ACK] Seq=3783 Ack=1076 Win=67840 Len=0,,,,,,,,,,551.587831,546.346781,5.24105,541.105731,535.864681
24048,551.587831,192.168.43.125,172.217.194.155,TCP,55,[TCP Keep-Alive] 49238  >  443 [ACK] Seq=2274 Ack=4262 Win=66048 Len=1,,,,,,,,,,551.72864,551.587831,0.140809,551.447022,551.306213
24060,551.72864,172.217.194.155,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49238 [ACK] Seq=4262 Ack=2275 Win=72192 Len=0 SLE=2274 SRE=2275,,,,,,,,,,559.295186,551.72864,7.566546,544.162094,536.595548
24694,559.295186,192.168.43.125,74.125.68.188,TCP,55,[TCP Keep-Alive] 49171  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,,,,,,,,,,559.42581,559.295186,0.130624,559.164562,559.033938
24704,559.42581,74.125.68.188,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 5228  >  49171 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2,,,,,,,,,,568.262364,559.42581,8.836554,550.589256,541.752702
25230,568.262364,23.111.9.35,192.168.43.125,TLSv1.2,100,Application Data,,,,,,,,,,568.262446,568.262364,8.2E-05,568.262282,568.2622
25231,568.262446,23.111.9.35,192.168.43.125,TLSv1.2,85,Encrypted Alert,,,,,,,,,,568.262485,568.262446,3.9E-05,568.262407,568.262368
25232,568.262485,192.168.43.125,23.111.9.35,TCP,54,49236  >  443 [ACK] Seq=1126 Ack=109147 Win=66048 Len=0,,,,,,,,,,568.262534,568.262485,4.9E-05,568.262436,568.262387
25233,568.262534,23.111.9.35,192.168.43.125,TCP,54,"443  >  49236 [FIN, ACK] Seq=109147 Ack=1126 Win=31744 Len=0",,,,,,,,,,568.262566,568.262534,3.2E-05,568.262502,568.26247
25234,568.262566,192.168.43.125,23.111.9.35,TCP,54,49236  >  443 [ACK] Seq=1126 Ack=109148 Win=66048 Len=0,,,,,,,,,,568.263779,568.262566,0.001213,568.261353,568.26014
25240,568.263779,192.168.43.125,23.111.9.35,TCP,54,"49236  >  443 [FIN, ACK] Seq=1126 Ack=109148 Win=66048 Len=0",,,,,,,,,,571.44768,568.263779,3.183901,565.079878,561.895977
25276,571.44768,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49241  >  443 [ACK] Seq=1262 Ack=3868 Win=65280 Len=1,,,,,,,,,,572.63273,571.44768,1.18505,570.26263,569.07758
25278,572.63273,192.168.43.125,23.111.9.35,TCP,54,"[TCP Retransmission] 49236  >  443 [FIN, ACK] Seq=1126 Ack=109148 Win=66048 Len=0",,,,,,,,,,572.990571,572.63273,0.357841,572.274889,571.917048
25279,572.990571,23.111.9.35,192.168.43.125,TCP,54,443  >  49236 [ACK] Seq=109148 Ack=1127 Win=31744 Len=0,,,,,,,,,,575.347817,572.990571,2.357246,570.633325,568.276079
25282,575.347817,192.168.43.125,74.125.68.94,TCP,55,[TCP Keep-Alive] 49244  >  443 [ACK] Seq=1308 Ack=4391 Win=65024 Len=1,,,,,,,,,,575.42765,575.347817,0.079833,575.267984,575.188151
25283,575.42765,74.125.68.94,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49244 [ACK] Seq=4391 Ack=1309 Win=68864 Len=0 SLE=1308 SRE=1309,,,,,,,,,,575.667705,575.42765,0.240055,575.187595,574.94754
25284,575.667705,192.168.43.125,103.208.137.6,TCP,55,[TCP Keep-Alive] 49239  >  443 [ACK] Seq=2921 Ack=33568 Win=65792 Len=1,,,,,,,,,,575.775477,575.667705,0.107772,575.559933,575.452161
25285,575.775477,103.208.137.6,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49239 [ACK] Seq=33568 Ack=2922 Win=64128 Len=0 SLE=2921 SRE=2922,,,,,,,,,,577.40584,575.775477,1.630363,574.145114,572.514751
25286,577.40584,192.168.43.125,216.239.32.116,TCP,55,[TCP Keep-Alive] 49245  >  443 [ACK] Seq=1668 Ack=4984 Win=66048 Len=1,,,,,,,,,,577.487319,577.40584,0.081479,577.324361,577.242882
25287,577.487319,216.239.32.116,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49245 [ACK] Seq=4984 Ack=1669 Win=68864 Len=0 SLE=1668 SRE=1669,,,,,,,,,,590.403282,577.487319,12.915963,564.571356,551.655393
25303,590.403282,192.168.43.125,74.125.24.139,TCP,55,[TCP Keep-Alive] 49246  >  443 [ACK] Seq=1075 Ack=6384 Win=66048 Len=1,,,,,,,,,,590.56117,590.403282,0.157888,590.245394,590.087506
25306,590.56117,74.125.24.139,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49246 [ACK] Seq=6384 Ack=1076 Win=67840 Len=0 SLE=1075 SRE=1076,,,,,,,,,,596.727588,590.56117,6.166418,584.394752,578.228334
25311,596.727588,192.168.43.125,172.217.194.155,TCP,55,[TCP Keep-Alive] 49238  >  443 [ACK] Seq=2274 Ack=4262 Win=66048 Len=1,,,,,,,,,,596.798694,596.727588,0.071106,596.656482,596.585376
25313,596.798694,172.217.194.155,192.168.43.125,TCP,66,[TCP Keep-Alive ACK] 443  >  49238 [ACK] Seq=4262 Ack=2275 Win=72192 Len=0 SLE=2274 SRE=2275,,,,,,,,,,604.038585,596.798694,7.239891,589.558803,582.318912
25326,604.038585,192.168.43.125,74.125.68.94,TLSv1.3,227,Application Data,,,,,,,,,,604.03872,604.038585,0.000135,604.03845,604.038315
25327,604.03872,192.168.43.125,74.125.68.94,TLSv1.3,93,Application Data,,,,,,,,,,604.137118,604.03872,0.098398,603.940322,603.841924
25329,604.137118,74.125.68.94,192.168.43.125,TCP,54,443  >  49244 [ACK] Seq=4391 Ack=1482 Win=69888 Len=0,,,,,,,,,,604.137405,604.137118,0.000287,604.136831,604.136544
25330,604.137405,74.125.68.94,192.168.43.125,TCP,54,443  >  49244 [ACK] Seq=4391 Ack=1521 Win=69888 Len=0,,,,,,,,,,604.14347,604.137405,0.006065,604.13134,604.125275
25331,604.14347,74.125.68.94,192.168.43.125,TLSv1.3,187,"[TCP Previous segment not captured] , Application Data",,,,,,,,,,604.143553,604.14347,8.3E-05,604.143387,604.143304
25332,604.143553,192.168.43.125,74.125.68.94,TCP,66,[TCP Dup ACK 19063#1] 49244  >  443 [ACK] Seq=1521 Ack=4391 Win=65024 Len=0 SLE=4430 SRE=4563,,,,,,,,,,604.143654,604.143553,0.000101,604.143452,604.143351
25333,604.143654,74.125.68.94,192.168.43.125,TLSv1.3,85,Application Data,,,,,,,,,,604.143682,604.143654,2.8E-05,604.143626,604.143598
25334,604.143682,192.168.43.125,74.125.68.94,TCP,66,[TCP Dup ACK 19063#2] 49244  >  443 [ACK] Seq=1521 Ack=4391 Win=65024 Len=0 SLE=4430 SRE=4594,,,,,,,,,,604.143732,604.143682,5E-05,604.143632,604.143582
25335,604.143732,74.125.68.94,192.168.43.125,TLSv1.3,93,Application Data,,,,,,,,,,604.143757,604.143732,2.5E-05,604.143707,604.143682
